Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd Header Length,Bwd Header Length,Packet Length Mean,Average Packet Size,Label
5472,0.08497071950559429,10,0,225.9788915993461,0.0,83,0.0,22.59788915993461,0.0,0.0,0.0,2659.491327297377,117.68759942466559,0.008497071950559428,0.07647364755503486,200,0,22.59788915993461,22.59788915993461,DDoS
443,1.5142241426558891,46,47,21551.0,10857.0,937,0.0,468.5,408.0,54.0,231.0,21402.37966564029,61.41759161023657,0.01628198002855795,1.302583418355646,920,940,348.4731182795699,383.32043010752693,BENIGN
443,5.951099120969766,44,35,11330.0,9117.5,461,54.0,257.5,467.0,54.0,260.5,3435.919917372837,13.274858709986752,0.07533036861987046,3.530116684856835,880,700,258.82911392405066,284.71202531645577,BENIGN
53,0.03700480717405856,1,2,155.0,337.0,248,62.0,155.0,275.0,62.0,168.5,13295.569888684793,81.07054810173655,0.012334935724686186,0.027761590323127628,20,40,164.0,180.4,BENIGN
65313,0.03218283617238955,28,0,1115.031775956544,0.0,88,0.0,39.822563427019425,0.0,0.0,0.0,34646.78408030294,870.0289760049765,0.0011493870061567697,0.0289645525551506,560,0,39.822563427019425,39.822563427019425,DDoS
80,57.94275365852169,4825,4,2208528.130819045,0.0,1115,377.0,457.72603747544974,0.0,0.0,0.0,38115.69163306816,83.34087862753474,0.011998913576003663,0.234071721680776,96500,80,457.34688979479085,457.34688979479085,DoS Hulk
53,0.000706425387476553,1,0,107.0,0.0,169,45.0,107.0,0.0,0.0,0.0,151466.8100791486,1415.5776642911082,0.000706425387476553,0.00044528730149325527,20,0,107.0,117.7,BENIGN
56467,0.004398002624340373,22,0,789.3454833526324,0.0,92,40.0,35.87934015239238,0.0,0.0,0.0,179478.17470232208,5002.270775884231,0.00019990921019728965,0.003958202361906336,440,0,35.87934015239238,35.87934015239238,DDoS
16090,0.025175258732177706,23,2,571.357699177119,0.0,89,40.0,24.841639094657346,0.0,0.0,0.0,22695.20664138555,993.0384535848405,0.0010070103492871082,0.022657732858959938,460,40,22.85430796708476,22.85430796708476,DDoS
80,38.50011932161957,2141,1,710819.3743313226,30.0,1195,299.0,332.0034443397116,60.0,0.0,30.0,18463.56288906742,55.63619120518334,0.017973911914855076,0.11601183556513975,42820,20,331.86245300248487,331.86245300248487,DoS Hulk
443,0.003421116646097002,2,1,135.0,173.5,86,49.0,67.5,284.0,63.0,173.5,90175.23572367922,876.9066683015807,0.0011403722153656673,0.0031875143343579504,40,20,102.83333333333333,113.11666666666667,BENIGN
443,0.0004436020281682817,1,0,96.0,0.0,147,45.0,96.0,0.0,0.0,0.0,216410.19180277988,2254.272831278957,0.0004436020281682817,0.00041758752926493095,20,0,96.0,105.60000000000001,BENIGN
53,0.0008208627766406379,1,0,102.5,0.0,163,42.0,102.5,0.0,0.0,0.0,124868.61740701522,1218.2304137269778,0.0008208627766406379,0.0006798910216549209,20,0,102.5,112.75000000000001,BENIGN
3306,4.081211440298595,49,30,23128.0,2580.0,890,54.0,472.0,172.0,0.0,86.0,6299.110050058842,19.356997586535265,0.051660904307577145,3.287055201816714,980,600,325.4177215189873,357.9594936708861,BENIGN
55887,0.03954207467991646,34,0,1173.3219943279446,0.0,72,40.0,34.509470421410136,0.0,0.0,0.0,29672.747417167728,859.8436039388874,0.0011630021964681313,0.03558786721192481,680,0,34.509470421410136,34.509470421410136,DDoS
123,0.057646546809873245,3,1,366.0,106.5,204,40.0,122.0,167.0,46.0,106.5,8196.501371684486,69.38837140050359,0.014411636702468311,0.0516477163751087,60,20,118.125,129.9375,BENIGN
123,0.06800932685513499,1,1,167.0,95.5,273,61.0,167.0,128.0,63.0,95.5,3859.764713730293,29.407731152230802,0.03400466342756749,0.05316088308915047,20,20,131.25,144.375,BENIGN
80,44.379566586449315,1084,1,484900.85923867143,0.0,872,369.0,447.32551590283344,0.0,0.0,0.0,10926.21890063093,24.44818828697822,0.040902826346957896,0.4290586690049515,21680,20,446.91323432135613,446.91323432135613,DoS Hulk
21,2.6743910740547325,23,19,736.0,1216.0,64,0.0,32.0,128.0,0.0,64.0,729.8857743495638,15.70450948907873,0.06367597795368411,0.8614622691137648,460,380,46.476190476190474,46.476190476190474,FTP-Patator
53,0.030032615497243845,3,2,286.5,146.0,123,68.0,95.5,89.0,57.0,73.0,14401.010129793438,166.48566624038656,0.006006523099448769,0.02170087629689732,60,40,86.5,95.15,BENIGN
80,0.04183371737864955,11,9,2645.5,5872.5,427,54.0,240.5,1305.0,0.0,652.5,203615.66061416492,478.08326042302167,0.0020916858689324774,0.03683348163677756,220,180,425.9,468.49,BENIGN
44237,0.05720298869264266,37,2,1394.2433701978691,0.0,64,0.0,37.68225324859106,0.0,0.0,0.0,24373.610576350777,681.7825587671804,0.0014667432998113504,0.0514826898233784,740,40,35.74983000507357,35.74983000507357,DDoS
672,0.0017306436250915528,2,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1733.4591342231402,0.0005768812083638509,0.0017306436250915528,40,20,0.0,0.0,PortScan
80,0.00462322361865618,1,0,58.0,0.0,64,52.0,58.0,0.0,0.0,0.0,12545.358992792717,216.2992929791848,0.00462322361865618,0.0038521241685491006,20,0,58.0,63.800000000000004,BENIGN
8080,0.4135682013539465,42,45,22029.0,9000.0,1049,0.0,524.5,360.0,40.0,200.0,75027.52846668757,210.36433583427822,0.004753657486826972,0.29025002400898353,840,900,356.6551724137931,392.32068965517243,BENIGN
53383,0.0986588028175738,43,1,1221.9078378329602,0.0,71,40.0,28.416461344952566,0.0,0.0,0.0,12385.18817314602,445.9814911940368,0.002242245518581223,0.08879292253581643,860,20,27.770632678021823,27.770632678021823,DDoS
80,1.4692366969697304,21,39,12266.242888072684,7700.05821823577,1874,201.0,584.1068041939374,378.0,0.0,197.4373902111736,13589.574196920435,40.83753157251567,0.024487278282828838,1.1753893575757843,420,780,332.77168510514093,332.77168510514093,Web Attack
826,0.0015728347146626003,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,635.7947155397807,0.0015728347146626003,0.0015728347146626003,20,0,0.0,0.0,PortScan
80,7.025246186960072,19,43,6260.5,26165.5,659,0.0,329.5,1177.0,40.0,608.5,4615.638959412924,8.82531349792146,0.11331042237032375,4.0248562069580665,380,860,523.0,575.3000000000001,BENIGN
123,0.1198605723050317,1,2,126.5,247.0,189,64.0,126.5,182.0,65.0,123.5,3116.1206126188385,25.029081225854124,0.03995352410167723,0.10511154844150067,20,40,124.5,136.95000000000002,BENIGN
42339,0.0876253109345196,44,2,1526.0048983283812,0.0,52,20.0,34.68192950746321,0.0,0.0,0.0,17415.115359404885,524.9624738493054,0.0019048980637939043,0.07886277984106764,880,40,33.17401952887785,33.17401952887785,DDoS
443,0.0757858060185276,2,2,359.0,236.0,291,68.0,179.5,171.0,65.0,118.0,7851.074380003803,52.78033196641212,0.0189464515046319,0.05407922824911972,40,40,148.75,163.625,BENIGN
22,0.5036301939689604,14,22,224.0,1628.0,32,0.0,16.0,128.0,20.0,74.0,3677.3013655216673,71.48102006413608,0.013989727610248899,0.95028276182221,280,440,51.44444444444444,51.44444444444444,SSH-Patator
443,31.55387541617359,3564,9,1484358.186372364,0.0,1093,392.0,416.4865842795634,0.0,0.0,0.0,47042.024689351645,113.23490230200329,0.008831199388797534,0.2570765032532003,71280,180,415.4374996844008,415.4374996844008,DoS Hulk
80,0.13529452771833517,3,1,504.0,123.0,277,59.0,168.0,204.0,42.0,123.0,4634.333779599193,29.565127780537118,0.03382363192958379,0.0962382080603779,60,20,156.75,172.425,BENIGN
3306,12.225200186869829,12,35,8004.0,24832.5,1334,0.0,667.0,1365.0,54.0,709.5,2685.9682866598146,3.8445178223322,0.26011064227382613,9.631518878464238,240,700,698.6489361702128,768.5138297872342,BENIGN
80,37.813987681868426,4969,6,1498697.4119398398,0.0,787,379.0,301.609461046456,0.0,0.0,0.0,39633.413554488885,131.56507168339408,0.007600801544094156,0.20672939496223766,99380,120,301.2457109426814,301.2457109426814,DoS Hulk
53,0.0029272447264527854,1,0,88.5,0.0,134,43.0,88.5,0.0,0.0,0.0,30233.208450338105,341.61817458009153,0.0029272447264527854,0.002678579367227708,20,0,88.5,97.35000000000001,BENIGN
123,0.11235513284789855,3,2,457.5,225.0,247,58.0,152.5,178.0,47.0,112.5,6074.488834648423,44.501749704384046,0.02247102656957971,0.10314435463957494,60,40,136.5,150.15,BENIGN
53,0.004510338636294166,1,0,94.5,0.0,144,45.0,94.5,0.0,0.0,0.0,20951.863622737677,221.7128425686527,0.004510338636294166,0.0036202218593269406,20,0,94.5,103.95,BENIGN
443,3.63389973945062,41,4,23329.0,2398.0,1138,0.0,569.0,1199.0,0.0,599.5,7079.722018937556,12.38339063443814,0.0807533275433471,1.8720380222792088,820,80,571.7111111111111,628.8822222222223,BENIGN
443,33.95175608262744,4304,7,1567912.95920916,0.0,688,217.0,364.29204442592004,0.0,0.0,0.0,46180.614498801595,126.9742863817836,0.00787561031840117,0.383075684246053,86080,140,363.70052405686846,363.70052405686846,DoS Hulk
8080,6.539582913221273,36,35,26116.169754997285,13743.988128812109,1003,188.0,725.4491598610357,978.0,0.0,392.6853751089174,6095.214085170922,10.856961513012878,0.09210680159466582,5.231666330577019,720,700,561.4106744198506,561.4106744198506,Web Attack
443,0.27658635609250853,39,12,13591.5,2658.0,657,40.0,348.5,443.0,0.0,221.5,58750.18648629619,184.39087423004435,0.005423261884166834,0.21056730548552624,780,240,318.61764705882354,350.4794117647059,BENIGN
443,15.016221695603672,45,25,17707.5,10137.5,787,0.0,393.5,811.0,0.0,405.5,1854.3279770671095,4.66162536881658,0.21451745279433818,10.371653596807615,900,500,397.7857142857143,437.56428571428575,BENIGN
123,0.003434811161790179,1,0,91.5,0.0,140,43.0,91.5,0.0,0.0,0.0,26639.019058128186,291.1368203074119,0.003434811161790179,0.002030556451144975,20,0,91.5,100.65,BENIGN
443,3.595252594601891,21,41,14049.0,13817.0,1338,0.0,669.0,620.0,54.0,337.0,7750.776688636436,17.244963564754862,0.05798794507422405,3.2614817088960057,420,820,449.4516129032258,494.3967741935484,BENIGN
443,4.310427353525725,22,23,6149.0,13064.0,519,40.0,279.5,1082.0,54.0,568.0,4457.330659867096,10.43980011939933,0.09578727452279388,3.9045254262762854,440,460,426.9555555555556,469.65111111111116,BENIGN
10585,0.05839650678533194,28,0,600.3335425215499,0.0,84,40.0,21.440483661483928,0.0,0.0,0.0,10280.298866649708,479.48073508795994,0.0020855895280475693,0.05255685610679875,560,0,21.440483661483928,21.440483661483928,DDoS
443,6.388059888229242,26,20,10153.0,12980.0,741,40.0,390.5,1258.0,40.0,649.0,3621.2872773195654,7.200934368940475,0.13887086713541832,3.250977028829442,520,400,502.89130434782606,553.1804347826087,BENIGN
443,3.7951117317060614,49,26,26999.0,9295.0,1062,40.0,551.0,675.0,40.0,357.5,9563.354801067828,19.762264012786883,0.050601489756080816,3.321491892904419,980,520,483.92,532.312,BENIGN
80,8.067140635040774,49,7,17615.5,3521.0,719,0.0,359.5,966.0,40.0,503.0,2620.073326624629,6.941740888556724,0.14405608276858525,4.927796236375062,980,140,377.4375,415.18125000000003,BENIGN
443,37.83665766274383,2272,2,1016360.2267993905,0.0,698,395.0,447.34164911945004,0.0,0.0,0.0,26861.786679433837,60.100445982022144,0.016638811637090516,0.16826335288032493,45440,40,446.94820879480676,446.94820879480676,DoS Hulk
123,0.003253015669104171,3,2,397.5,155.0,216,49.0,132.5,112.0,43.0,77.5,169842.4035418648,1537.0353261707223,0.0006506031338208342,0.002592348334634309,60,40,110.5,121.55000000000001,BENIGN
21,2.2414203267323005,19,20,494.0,1480.0,32,20.0,26.0,128.0,20.0,74.0,880.691575987372,17.39968159245568,0.05747231607005899,0.742507954894088,380,400,50.61538461538461,50.61538461538461,FTP-Patator
34,0.0010025100443418686,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,997.4962402062351,0.0010025100443418686,0.0010025100443418686,20,0,0.0,0.0,PortScan
80,38.16077690042554,2013,1,954458.7744047333,0.0,818,308.0,474.1474289144229,0.0,0.0,0.0,25011.513180018355,52.77670329551235,0.01894775417101566,0.3637245444864383,40260,20,473.9120031801059,473.9120031801059,DoS Hulk
21,2.4043836248103654,14,14,896.0,896.0,128,0.0,64.0,128.0,0.0,64.0,745.3053587242492,11.645396230066394,0.08587084374322733,0.824170210782569,280,280,64.0,64.0,FTP-Patator
53,0.01713414190368201,1,1,138.5,141.0,208,69.0,138.5,222.0,60.0,141.0,16312.459740977012,116.72600887997862,0.008567070951841005,0.012833511109186208,20,20,139.75,153.72500000000002,BENIGN
53,0.004357918017737921,1,0,65.5,0.0,83,48.0,65.5,0.0,0.0,0.0,15030.112942326368,229.46737316528808,0.004357918017737921,0.004026318510794648,20,0,65.5,72.05000000000001,BENIGN
53,0.00494930833332182,1,0,124.5,0.0,195,54.0,124.5,0.0,0.0,0.0,25155.030080019184,202.04843437766414,0.00494930833332182,0.0038629089801820934,20,0,124.5,136.95000000000002,BENIGN
53,0.11723504616808207,1,1,152.0,98.5,242,62.0,152.0,132.0,65.0,98.5,2136.733069059004,17.059745062347336,0.058617523084041036,0.10223920467251497,20,20,125.25,137.775,BENIGN
8080,8.577302443666271,29,33,17473.994468220837,9102.234260179139,1376,230.0,602.5515333869254,619.0,0.0,275.82528061148906,3098.4367058228936,7.228379832377556,0.1383435878010689,6.861841954933017,580,660,428.64885045806415,428.64885045806415,Web Attack
831,0.0002890074064177378,2,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10380.356812253222,9.633580213924594e-05,0.0002890074064177378,40,20,0.0,0.0,PortScan
123,0.12755147697532626,1,2,146.5,183.0,234,59.0,146.5,142.0,41.0,91.5,2583.2707532170634,23.519915810777512,0.04251715899177542,0.11744066361562676,20,40,109.83333333333333,120.81666666666668,BENIGN
443,0.0026857619912139985,1,0,105.5,0.0,163,48.0,105.5,0.0,0.0,0.0,39281.217153688536,372.33381188330367,0.0026857619912139985,0.001535765042019074,20,0,105.5,116.05000000000001,BENIGN
53,0.10592811988047958,2,2,270.0,161.0,213,57.0,135.0,96.0,65.0,80.5,4068.7968453164685,37.7614556409881,0.026482029970119895,0.07494618692447348,40,40,107.75,118.525,BENIGN
443,33.69848546366465,4694,1,1773823.2597016084,30.0,1116,338.0,377.891619024629,60.0,0.0,30.0,52638.96092939439,139.32376886974276,0.007177526190343909,0.15443576212152746,93880,20,377.817520703218,377.817520703218,DoS Hulk
80,1.5606571640169669,38,39,5434.0,12499.5,232,54.0,143.0,587.0,54.0,320.5,11490.99264943049,49.33819020303609,0.020268274857363208,0.9840221995745908,760,780,232.9025974025974,256.1928571428572,BENIGN
53,0.022822043333851474,1,2,125.5,130.0,203,48.0,125.5,88.0,42.0,65.0,11195.31657452521,131.45185801790853,0.007607347777950492,0.015440301386367664,20,40,85.16666666666667,93.68333333333335,BENIGN
43451,0.03470715166821709,20,0,754.0364993707055,0.0,53,20.0,37.70182496853528,0.0,0.0,0.0,21725.680821604583,576.2501109624304,0.0017353575834108547,0.031236436501395383,400,0,37.70182496853528,37.70182496853528,DDoS
123,0.11039760726912903,3,2,295.5,269.0,139,58.0,98.5,206.0,63.0,134.5,5113.3354604674805,45.29083667375979,0.022079521453825808,0.0773885482653058,60,40,112.9,124.19000000000001,BENIGN
21,2.4500521803054336,25,20,400.0,1480.0,32,0.0,16.0,128.0,20.0,74.0,767.3305961041334,18.366955757811702,0.05444560400678741,0.5775194500384814,500,400,41.77777777777778,41.77777777777778,FTP-Patator
443,2.9541240147360397,18,33,3177.0,23001.0,353,0.0,176.5,1354.0,40.0,697.0,8861.510169991658,17.264001018778153,0.05792400028894196,2.22972703491122,360,660,513.2941176470588,564.6235294117647,BENIGN
123,0.07529103039458626,3,2,394.5,242.0,201,62.0,131.5,189.0,53.0,121.0,8453.862255094957,66.40897293868781,0.015058206078917252,0.04304356070451887,60,40,127.3,140.03,BENIGN
36543,0.055249014012152216,49,0,2280.1902274425975,0.0,73,0.0,46.53449443760403,0.0,0.0,0.0,41271.14787860398,886.8936554998479,0.0011275308982071882,0.049724112610936996,980,0,46.53449443760403,46.53449443760403,DDoS
983,0.0013583049290018315,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1472.4234281250283,0.0006791524645009157,0.0013583049290018315,40,0,0.0,0.0,PortScan
711,0.0006454430794183559,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1549.3232972629512,0.0006454430794183559,0.0006454430794183559,20,0,0.0,0.0,PortScan
22,2.3344964171925313,16,20,416.0,1480.0,32,20.0,26.0,128.0,20.0,74.0,812.1665923480543,15.420884664836475,0.06484712269979254,0.8951900770522168,320,400,52.666666666666664,52.666666666666664,SSH-Patator
80,15.920380570060235,3095,8,1431814.5671766112,1400.0,929,258.0,462.621831074834,350.0,0.0,175.0,90023.88861682774,194.90740100996592,0.0051306414985692024,0.1615120533328942,61900,160,461.88029880006803,461.88029880006803,DoS Hulk
443,59.84526195714976,2192,1,956942.6597926812,175.0,841,284.0,436.5614323871721,350.0,0.0,175.0,15993.206955598156,36.64450498303819,0.02728922113869118,0.21497163316369702,43840,20,436.442161328172,436.442161328172,DoS Hulk
80,4.229824472698295,13,11,5668.0,1485.0,872,0.0,436.0,216.0,54.0,135.0,1691.0867214868017,5.673994312272227,0.17624268636242899,3.393015316210998,260,220,298.0416666666667,327.84583333333336,BENIGN
22,0.8534426150909942,12,15,888.0,630.0,128,20.0,74.0,64.0,20.0,42.0,1778.6784643255137,31.6365734761455,0.0316089857441109,0.24718054256218525,240,300,56.22222222222222,56.22222222222222,SSH-Patator
443,8.739767674729435,27,49,8680.5,9898.0,589,54.0,321.5,350.0,54.0,202.0,2125.7430050135918,8.695883326481306,0.1149969430885452,7.596911362682984,540,980,244.45394736842104,268.89934210526314,BENIGN
8080,2.023048317520277,37,7,23485.966366012846,2628.5111964780967,2060,285.0,634.7558477300769,518.0,0.0,375.50159949687094,12908.479415113721,21.749356957490953,0.04597837085273357,1.6184386540162217,740,140,593.510853692976,593.510853692976,Web Attack
80,31.334437170005316,1455,8,453138.5423105202,240.0,653,377.0,311.4354242683988,60.0,0.0,30.0,14469.018219497933,46.68984453310836,0.02141793381408429,0.24487695195346199,29100,160,309.8964745799865,309.8964745799865,DoS Hulk
8080,11.322426528891151,11,19,6842.0,4265.5,1204,40.0,622.0,449.0,0.0,224.5,981.0176265359083,2.6496087144791582,0.37741421762970506,8.87641898546437,220,380,370.25,407.27500000000003,BENIGN
53,0.004581992119385961,1,0,62.0,0.0,75,49.0,62.0,0.0,0.0,0.0,13531.232351466528,218.2456830881698,0.004581992119385961,0.0035904728770064383,20,0,62.0,68.2,BENIGN
443,3.7300175171736933,34,38,17323.0,3933.0,965,54.0,509.5,207.0,0.0,103.5,5698.632754975929,19.302858409779212,0.05180579884963463,2.5871952329369097,680,760,295.22222222222223,324.74444444444447,BENIGN
6956,0.0753473252413443,46,1,1734.8475734244548,0.0,66,20.0,37.714077683140324,0.0,0.0,0.0,23024.673641268368,623.777948977681,0.0016031345796030702,0.06781259271720987,920,20,36.91165049839265,36.91165049839265,DDoS
443,5.851813397832629,15,19,7035.0,10412.0,898,40.0,469.0,1056.0,40.0,548.0,2981.468959085734,5.810164762361148,0.1721121587597832,3.172076680268914,300,380,513.1470588235294,564.4617647058824,BENIGN
443,10.376608991780666,9,5,3888.0,3052.5,864,0.0,432.0,1167.0,54.0,610.5,668.8601262221199,1.3491883534485525,0.7411863565557618,6.390962912774058,180,100,495.75,545.325,BENIGN
64337,0.09110047655222987,48,1,1807.8591957480453,0.0,45,0.0,37.663733244750944,0.0,0.0,0.0,19844.673312016766,537.8676583750606,0.0018591933990250995,0.08199042889700689,960,20,36.89508562751113,36.89508562751113,DDoS
80,10.890309495332009,3413,7,1049028.9896726583,0.0,606,245.0,307.3627277095395,0.0,0.0,0.0,96326.82984099865,314.0406616970747,0.003184301022026903,0.29669402441506376,68260,140,306.7336227113036,306.7336227113036,DoS Hulk
123,0.0030496681452506706,1,0,69.5,0.0,98,41.0,69.5,0.0,0.0,0.0,22789.364839001973,327.90453005758235,0.0030496681452506706,0.002439343862300527,20,0,69.5,76.45,BENIGN
443,53.796059318409384,3474,2,1138491.2257528673,60.0,740,308.0,327.7176815638651,60.0,0.0,30.0,21164.212401023346,64.6143982299181,0.01547642673141812,0.45519627849252053,69480,40,327.5463825526085,327.5463825526085,DoS Hulk
64959,0.03192040842787734,10,1,384.19460160336797,0.0,41,40.0,38.4194601603368,0.0,0.0,0.0,12036.017724254298,344.60711945005283,0.002901855311625213,0.02872836758508961,200,20,34.926781963942545,34.926781963942545,DDoS
